id,created_at,gender,age,travel_frequency,weight_monuments,weight_beaches,weight_mountains,weight_infrastructure,weight_costs,weight_safety,wsm_ranking_text,wsm_ranking,list_a_type,list_b_type,list_c_type,wsm_relevance,wsm_achievable,wsm_inspiring,asp_relevance,asp_achievable,asp_inspiring,real_relevance,real_achievable,real_inspiring,final_choice_letter,final_choice_type,is_synthetic,justification_text,personalization_useful
879194e3-e8bb-456a-8af4-cea8733a6945,2026-05-04 10:46:44.054906+00,Kobieta,18-25 lat,2-3 razy w roku,0.15,0.25,0.25,0.05,0.15,0.15,"Włochy (73.5%), Chiny (73.5%), USA (67.9%), Indie (62.6%), Hiszpania (61.4%), Francja (60.7%), Japonia (60.3%), Grecja (59.1%), Indonezja (56.7%), Tajlandia (56.1%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.735,""matchPct"":73.5},{""code"":""CN"",""name"":""Chiny"",""score"":0.7345,""matchPct"":73.5},{""code"":""US"",""name"":""USA"",""score"":0.6789999999999999,""matchPct"":67.9},{""code"":""IN"",""name"":""Indie"",""score"":0.6255,""matchPct"":62.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.614,""matchPct"":61.4},{""code"":""FR"",""name"":""Francja"",""score"":0.607,""matchPct"":60.7},{""code"":""JP"",""name"":""Japonia"",""score"":0.603,""matchPct"":60.3},{""code"":""GR"",""name"":""Grecja"",""score"":0.591,""matchPct"":59.1},{""code"":""ID"",""name"":""Indonezja"",""score"":0.567,""matchPct"":56.7},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5614999999999999,""matchPct"":56.1}]",reality,aspirations,wsm,4,4,5,5,4,5,3,5,3,B,aspirations,false,"Zwiedziłam dużą część państw z listy A, lista B najbardziej do mnie przemawia ponieważ wychodzę już poza te „łatwiej” osiągalne kierunki.",tak
88c34d8e-2dc0-46d3-86e0-7083523d2297,2026-05-04 17:10:15.99992+00,Kobieta,18-25 lat,Raz na kilka lat,0.15,0.19,0.25,0.11,0.15,0.15,"Chiny (75.6%), Włochy (75.2%), USA (69.5%), Hiszpania (64.2%), Francja (63.6%), Indie (62.7%), Japonia (62.4%), Grecja (59.6%), Indonezja (55.9%), Turcja (55.4%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7561,""matchPct"":75.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.7518000000000001,""matchPct"":75.2},{""code"":""US"",""name"":""USA"",""score"":0.6946,""matchPct"":69.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6416000000000001,""matchPct"":64.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6357999999999999,""matchPct"":63.6},{""code"":""IN"",""name"":""Indie"",""score"":0.6273,""matchPct"":62.7},{""code"":""JP"",""name"":""Japonia"",""score"":0.624,""matchPct"":62.4},{""code"":""GR"",""name"":""Grecja"",""score"":0.5957999999999999,""matchPct"":59.6},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5586,""matchPct"":55.9},{""code"":""TR"",""name"":""Turcja"",""score"":0.5542,""matchPct"":55.4}]",aspirations,wsm,reality,3,3,3,2,1,1,4,2,3,C,reality,false,,tak
8a5b557c-2817-4382-8df5-3ffdc2de80f8,2026-05-04 17:40:36.955639+00,Mężczyzna,18-25 lat,2-3 razy w roku,0.5,0,0.2,0.2,0,0.1,"Włochy (87.3%), Chiny (76.4%), Francja (73.1%), Hiszpania (64.6%), USA (61.9%), Indie (57.1%), Japonia (56.8%), Wielka Brytania (55.7%), Holandia (46.7%), Grecja (44.6%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.873,""matchPct"":87.3},{""code"":""CN"",""name"":""Chiny"",""score"":0.764,""matchPct"":76.4},{""code"":""FR"",""name"":""Francja"",""score"":0.731,""matchPct"":73.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6459999999999999,""matchPct"":64.6},{""code"":""US"",""name"":""USA"",""score"":0.6190000000000001,""matchPct"":61.9},{""code"":""IN"",""name"":""Indie"",""score"":0.5710000000000001,""matchPct"":57.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.568,""matchPct"":56.8},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.557,""matchPct"":55.7},{""code"":""NL"",""name"":""Holandia"",""score"":0.467,""matchPct"":46.7},{""code"":""GR"",""name"":""Grecja"",""score"":0.446,""matchPct"":44.6}]",wsm,reality,aspirations,3,5,3,2,5,3,4,5,3,A,wsm,false,,trudno_powiedziec
8a7c246f-941c-4a47-9b1c-5c2e10b77e5a,2026-05-04 17:09:26.591742+00,Mężczyzna,26-35 lat,2-3 razy w roku,0.3,0.55,0.15,0,0,0,"Włochy (73.5%), USA (64.2%), Meksyk (62.9%), Grecja (59.1%), Indie (58.3%), Tajlandia (57.4%), Francja (57.1%), Australia (56.9%), Chiny (56.5%), Indonezja (53.2%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.735,""matchPct"":73.5},{""code"":""US"",""name"":""USA"",""score"":0.6415,""matchPct"":64.2},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6285000000000001,""matchPct"":62.9},{""code"":""GR"",""name"":""Grecja"",""score"":0.5905,""matchPct"":59.1},{""code"":""IN"",""name"":""Indie"",""score"":0.5825,""matchPct"":58.3},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5735,""matchPct"":57.4},{""code"":""FR"",""name"":""Francja"",""score"":0.5705,""matchPct"":57.1},{""code"":""AU"",""name"":""Australia"",""score"":0.5685,""matchPct"":56.9},{""code"":""CN"",""name"":""Chiny"",""score"":0.5645,""matchPct"":56.5},{""code"":""ID"",""name"":""Indonezja"",""score"":0.532,""matchPct"":53.2}]",aspirations,reality,wsm,4,5,3,5,5,3,3,2,3,A,aspirations,false,,nie
8a89d3ba-5ba8-4efc-b106-8600480efa14,2026-05-04 17:09:34.675101+00,Inna,18-25 lat,2-3 razy w roku,0.34,0.09,0.13,0,0.24,0.2,"Włochy (80.8%), Chiny (74.2%), Francja (66.8%), Hiszpania (66.3%), Indie (62.3%), Japonia (56.4%), USA (54.2%), Wielka Brytania (54.1%), Grecja (53.4%), Gruzja (53.2%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8078,""matchPct"":80.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.7415,""matchPct"":74.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6683,""matchPct"":66.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6631,""matchPct"":66.3},{""code"":""IN"",""name"":""Indie"",""score"":0.6231,""matchPct"":62.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.5635,""matchPct"":56.4},{""code"":""US"",""name"":""USA"",""score"":0.5417000000000001,""matchPct"":54.2},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5406,""matchPct"":54.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.5335,""matchPct"":53.4},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5321,""matchPct"":53.2}]",aspirations,wsm,reality,4,3,4,2,1,1,4,4,3,B,wsm,false,,tak
8b38e059-6088-4a6d-9a50-f56f4f7b35cc,2026-05-04 07:52:51.110071+00,Kobieta,36-45 lat,Częściej niż 3 razy w roku,0.32,0.18,0.26,0,0.24,0,"Włochy (81.9%), Chiny (70.6%), Francja (66.9%), Indie (65.1%), USA (62.8%), Hiszpania (60.6%), Meksyk (56.3%), Grecja (54.5%), Turcja (52.2%), Brazylia (51.4%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8188,""matchPct"":81.9},{""code"":""CN"",""name"":""Chiny"",""score"":0.7058,""matchPct"":70.6},{""code"":""FR"",""name"":""Francja"",""score"":0.6686000000000001,""matchPct"":66.9},{""code"":""IN"",""name"":""Indie"",""score"":0.6514,""matchPct"":65.1},{""code"":""US"",""name"":""USA"",""score"":0.6282000000000001,""matchPct"":62.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6058,""matchPct"":60.6},{""code"":""MX"",""name"":""Meksyk"",""score"":0.563,""matchPct"":56.3},{""code"":""GR"",""name"":""Grecja"",""score"":0.5449999999999999,""matchPct"":54.5},{""code"":""TR"",""name"":""Turcja"",""score"":0.5224,""matchPct"":52.2},{""code"":""BR"",""name"":""Brazylia"",""score"":0.5142,""matchPct"":51.4}]",aspirations,reality,wsm,4,3,4,2,2,3,4,4,4,C,wsm,false,Ciekawe kierunki i osiągalne cenowo.,tak
8b778ebe-0383-4148-9a8a-4e671709d4c7,2026-05-04 17:09:18.881232+00,Kobieta,18-25 lat,Raz w roku,0.65,0,0.24,0,0.11,0,"Włochy (91.4%), Chiny (72.8%), Francja (72.3%), Indie (59.6%), Hiszpania (58.3%), USA (53.1%), Wielka Brytania (50.4%), Meksyk (44.9%), Japonia (44.5%), Turcja (39.5%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.9137000000000001,""matchPct"":91.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7276,""matchPct"":72.8},{""code"":""FR"",""name"":""Francja"",""score"":0.7231000000000001,""matchPct"":72.3},{""code"":""IN"",""name"":""Indie"",""score"":0.5964,""matchPct"":59.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5833,""matchPct"":58.3},{""code"":""US"",""name"":""USA"",""score"":0.5309999999999999,""matchPct"":53.1},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5038,""matchPct"":50.4},{""code"":""MX"",""name"":""Meksyk"",""score"":0.44859999999999994,""matchPct"":44.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.44549999999999995,""matchPct"":44.5},{""code"":""TR"",""name"":""Turcja"",""score"":0.3947,""matchPct"":39.5}]",aspirations,wsm,reality,5,3,5,4,2,5,3,5,4,A,aspirations,false,,tak
8b7dd758-5182-4b58-8a7d-783080151b11,2026-05-04 18:50:37.991025+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.03,0.2,0.57,0.01,0.18,0.01,"USA (82.7%), Chiny (81.6%), Włochy (72%), Indie (67.4%), Brazylia (63.8%), Meksyk (63.3%), Kanada (62.8%), Indonezja (61.1%), Tanzania (59.9%), Japonia (59%)","[{""code"":""US"",""name"":""USA"",""score"":0.8267999999999999,""matchPct"":82.7},{""code"":""CN"",""name"":""Chiny"",""score"":0.8159,""matchPct"":81.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.7201,""matchPct"":72},{""code"":""IN"",""name"":""Indie"",""score"":0.6743,""matchPct"":67.4},{""code"":""BR"",""name"":""Brazylia"",""score"":0.6380000000000001,""matchPct"":63.8},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6332,""matchPct"":63.3},{""code"":""CA"",""name"":""Kanada"",""score"":0.6279999999999999,""matchPct"":62.8},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6113000000000001,""matchPct"":61.1},{""code"":""TZ"",""name"":""Tanzania"",""score"":0.5993,""matchPct"":59.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.5904,""matchPct"":59}]",aspirations,wsm,reality,3,2,4,2,1,3,1,4,3,B,wsm,false,,trudno_powiedziec
8bb90312-f03b-4678-8202-e179f05fff4c,2026-05-01 19:04:04.624001+00,Mężczyzna,18-25 lat,2-3 razy w roku,0.1,0.25,0.19,0.26,0.1,0.1,"Włochy (75.6%), USA (75.2%), Chiny (72.2%), Hiszpania (68.1%), Grecja (67.5%), Francja (67.1%), Japonia (66%), Australia (63%), Indie (62.2%), Tajlandia (61.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7558,""matchPct"":75.6},{""code"":""US"",""name"":""USA"",""score"":0.7517000000000001,""matchPct"":75.2},{""code"":""CN"",""name"":""Chiny"",""score"":0.7216999999999999,""matchPct"":72.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6814999999999999,""matchPct"":68.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.6745,""matchPct"":67.5},{""code"":""FR"",""name"":""Francja"",""score"":0.6713,""matchPct"":67.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.6601,""matchPct"":66},{""code"":""AU"",""name"":""Australia"",""score"":0.6297000000000001,""matchPct"":63},{""code"":""IN"",""name"":""Indie"",""score"":0.6221000000000001,""matchPct"":62.2},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6165,""matchPct"":61.7}]",reality,wsm,aspirations,5,3,4,5,4,5,3,4,3,C,aspirations,false,,tak
8bcc04f5-f9f4-4d8c-abda-ec2dd8b17f76,2026-05-04 17:50:37.837922+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.5,0.1,0.2,0.05,0.05,0.1,"Włochy (84.5%), Chiny (72.5%), Francja (67.7%), Hiszpania (59.6%), Indie (58%), USA (57.2%), Japonia (51.8%), Wielka Brytania (48.1%), Meksyk (45.1%), Grecja (43.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8445,""matchPct"":84.5},{""code"":""CN"",""name"":""Chiny"",""score"":0.725,""matchPct"":72.5},{""code"":""FR"",""name"":""Francja"",""score"":0.677,""matchPct"":67.7},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5964999999999999,""matchPct"":59.6},{""code"":""IN"",""name"":""Indie"",""score"":0.5795,""matchPct"":58},{""code"":""US"",""name"":""USA"",""score"":0.5720000000000001,""matchPct"":57.2},{""code"":""JP"",""name"":""Japonia"",""score"":0.5175,""matchPct"":51.8},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.4805,""matchPct"":48.1},{""code"":""MX"",""name"":""Meksyk"",""score"":0.4505,""matchPct"":45.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.43749999999999994,""matchPct"":43.7}]",reality,aspirations,wsm,5,5,5,4,5,4,4,5,4,C,wsm,false,,tak
8c4a5047-f731-4672-8158-cbc028a28d4f,2026-05-04 19:18:38.412768+00,Kobieta,18-25 lat,Raz w roku,0.08,0.29,0.17,0,0.12,0.34,"Chiny (74.8%), Włochy (67.1%), Japonia (65.6%), USA (63.2%), Hiszpania (62.3%), Indonezja (60.8%), Tajlandia (60.4%), Grecja (60.1%), Indie (59.8%), Wietnam (59.2%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7475,""matchPct"":74.8},{""code"":""IT"",""name"":""Włochy"",""score"":0.6712,""matchPct"":67.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.6555,""matchPct"":65.6},{""code"":""US"",""name"":""USA"",""score"":0.6315,""matchPct"":63.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6227,""matchPct"":62.3},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6078,""matchPct"":60.8},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6039,""matchPct"":60.4},{""code"":""GR"",""name"":""Grecja"",""score"":0.6007,""matchPct"":60.1},{""code"":""IN"",""name"":""Indie"",""score"":0.5977,""matchPct"":59.8},{""code"":""VN"",""name"":""Wietnam"",""score"":0.592,""matchPct"":59.2}]",aspirations,reality,wsm,4,4,4,4,4,2,3,5,2,C,wsm,false,,tak
8ce2df1b-477d-40eb-abd1-f563b71eddd7,2026-05-04 17:34:59.461989+00,Kobieta,46-60 lat,2-3 razy w roku,0.45,0.19,0.21,0,0.15,0,"Włochy (84.2%), Chiny (67.8%), Francja (67.4%), Indie (61.7%), Hiszpania (58.6%), USA (58.4%), Meksyk (53.1%), Grecja (49.3%), Japonia (47.8%), Wielka Brytania (46.1%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8415000000000001,""matchPct"":84.2},{""code"":""CN"",""name"":""Chiny"",""score"":0.6779000000000001,""matchPct"":67.8},{""code"":""FR"",""name"":""Francja"",""score"":0.6739999999999999,""matchPct"":67.4},{""code"":""IN"",""name"":""Indie"",""score"":0.6167,""matchPct"":61.7},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5856,""matchPct"":58.6},{""code"":""US"",""name"":""USA"",""score"":0.5839,""matchPct"":58.4},{""code"":""MX"",""name"":""Meksyk"",""score"":0.5313,""matchPct"":53.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.4933,""matchPct"":49.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.47840000000000005,""matchPct"":47.8},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.4608,""matchPct"":46.1}]",reality,aspirations,wsm,5,5,3,4,2,5,3,5,4,B,aspirations,false,Bo jest  na niej Kanada,trudno_powiedziec
8e00107c-6ada-4221-bfdd-99eb8f0f3514,2026-05-02 19:59:29.066219+00,Kobieta,36-45 lat,Raz w roku,0.34,0.63,0.03,0,0,0,"Włochy (73.9%), Meksyk (63.2%), Grecja (62.6%), Tajlandia (59.8%), USA (59.3%), Australia (58.3%), Francja (57.7%), Indie (57.2%), Hiszpania (53.5%), Indonezja (53.1%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.739,""matchPct"":73.9},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6321,""matchPct"":63.2},{""code"":""GR"",""name"":""Grecja"",""score"":0.6256999999999999,""matchPct"":62.6},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5982999999999999,""matchPct"":59.8},{""code"":""US"",""name"":""USA"",""score"":0.5930999999999998,""matchPct"":59.3},{""code"":""AU"",""name"":""Australia"",""score"":0.5825,""matchPct"":58.3},{""code"":""FR"",""name"":""Francja"",""score"":0.5769,""matchPct"":57.7},{""code"":""IN"",""name"":""Indie"",""score"":0.5717000000000001,""matchPct"":57.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5345,""matchPct"":53.5},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5312,""matchPct"":53.1}]",reality,aspirations,wsm,3,2,3,3,2,3,3,4,3,A,reality,false,,tak
8e20d160-96a5-4611-8217-0e0fdd6784ad,2026-05-04 17:08:05.454919+00,Kobieta,18-25 lat,Raz na kilka lat,0.35,0.15,0.3,0.02,0.08,0.1,"Włochy (79.4%), Chiny (74.9%), USA (63.9%), Francja (63.2%), Indie (60.2%), Hiszpania (57.3%), Japonia (54.3%), Meksyk (49.6%), Grecja (47%), Brazylia (45.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7941999999999998,""matchPct"":79.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7491999999999999,""matchPct"":74.9},{""code"":""US"",""name"":""USA"",""score"":0.6394000000000001,""matchPct"":63.9},{""code"":""FR"",""name"":""Francja"",""score"":0.6319,""matchPct"":63.2},{""code"":""IN"",""name"":""Indie"",""score"":0.6024,""matchPct"":60.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5733999999999999,""matchPct"":57.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.5427,""matchPct"":54.3},{""code"":""MX"",""name"":""Meksyk"",""score"":0.4962,""matchPct"":49.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.46969999999999995,""matchPct"":47},{""code"":""BR"",""name"":""Brazylia"",""score"":0.4571,""matchPct"":45.7}]",wsm,reality,aspirations,5,2,4,3,2,2,3,3,3,A,wsm,false,,tak
8e2db2b0-6de2-45c5-8c19-7ed02d53a3b5,2026-05-01 19:44:02.90884+00,Kobieta,46-60 lat,2-3 razy w roku,0.17,0.83,0,0,0,0,"Tajlandia (73.6%), Grecja (73%), Meksyk (70.9%), Australia (70.1%), Filipiny (67.7%), Włochy (66.8%), Indonezja (66.4%), USA (64.2%), Indie (58%), Brazylia (57%)","[{""code"":""TH"",""name"":""Tajlandia"",""score"":0.7359,""matchPct"":73.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.7298999999999999,""matchPct"":73},{""code"":""MX"",""name"":""Meksyk"",""score"":0.7086,""matchPct"":70.9},{""code"":""AU"",""name"":""Australia"",""score"":0.7012,""matchPct"":70.1},{""code"":""PH"",""name"":""Filipiny"",""score"":0.6774,""matchPct"":67.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.6679999999999999,""matchPct"":66.8},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6641999999999999,""matchPct"":66.4},{""code"":""US"",""name"":""USA"",""score"":0.6422,""matchPct"":64.2},{""code"":""IN"",""name"":""Indie"",""score"":0.5798,""matchPct"":58},{""code"":""BR"",""name"":""Brazylia"",""score"":0.5703,""matchPct"":57}]",wsm,aspirations,reality,2,4,4,5,5,5,5,5,5,C,reality,false,,tak
8ed6992c-8b9d-492f-9207-01002bbfc25d,2026-05-04 17:10:19.529969+00,Mężczyzna,18-25 lat,Raz w roku,0.18,0,0.4,0.03,0.3,0.09,"Chiny (83.5%), Włochy (79.9%), USA (69.6%), Indie (67.8%), Francja (66.8%), Hiszpania (63.9%), Kanada (61.7%), Gruzja (59.3%), Japonia (58.9%), Turcja (58.3%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8350000000000001,""matchPct"":83.5},{""code"":""IT"",""name"":""Włochy"",""score"":0.7987,""matchPct"":79.9},{""code"":""US"",""name"":""USA"",""score"":0.6957,""matchPct"":69.6},{""code"":""IN"",""name"":""Indie"",""score"":0.678,""matchPct"":67.8},{""code"":""FR"",""name"":""Francja"",""score"":0.6682,""matchPct"":66.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.639,""matchPct"":63.9},{""code"":""CA"",""name"":""Kanada"",""score"":0.6168,""matchPct"":61.7},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5931000000000001,""matchPct"":59.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.5893999999999999,""matchPct"":58.9},{""code"":""TR"",""name"":""Turcja"",""score"":0.5832999999999999,""matchPct"":58.3}]",reality,aspirations,wsm,1,2,1,3,2,2,1,3,2,A,reality,false,Europa,nie
8fbd9435-566e-4231-a9df-52dfe92d8ed7,2026-05-04 18:12:51.787939+00,Kobieta,18-25 lat,Raz na kilka lat,0.38,0,0.14,0.03,0.22,0.23,"Włochy (82.7%), Chiny (77.7%), Francja (68.8%), Hiszpania (67.8%), Indie (61.4%), Japonia (57.8%), Wielka Brytania (57.4%), Holandia (55.4%), Gruzja (54.2%), USA (53.6%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8269,""matchPct"":82.7},{""code"":""CN"",""name"":""Chiny"",""score"":0.7772,""matchPct"":77.7},{""code"":""FR"",""name"":""Francja"",""score"":0.6883999999999999,""matchPct"":68.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6779999999999999,""matchPct"":67.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6144000000000001,""matchPct"":61.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.5778,""matchPct"":57.8},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5744,""matchPct"":57.4},{""code"":""NL"",""name"":""Holandia"",""score"":0.5541,""matchPct"":55.4},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5415000000000001,""matchPct"":54.2},{""code"":""US"",""name"":""USA"",""score"":0.5357,""matchPct"":53.6}]",aspirations,reality,wsm,4,4,3,2,4,2,5,4,4,B,reality,false,"Interesuję się historią i sztuką a kraje takie ja Turcja, Włochy, Grecja, Hiszpania i Egipt wydają mi się bardzo interesujące",tak
9032d25e-204d-4b7e-910b-ccc97cd1a983,2026-05-04 17:14:00.481273+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.1,0.1,0.1,0.1,0.4,0.2,"Włochy (78%), Hiszpania (75.5%), Chiny (75.5%), Gruzja (72.2%), Francja (69.8%), Grecja (69.4%), Chorwacja (69%), Indie (68%), Portugalia (67.7%), Turcja (67.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.78,""matchPct"":78},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.755,""matchPct"":75.5},{""code"":""CN"",""name"":""Chiny"",""score"":0.7549999999999999,""matchPct"":75.5},{""code"":""GE"",""name"":""Gruzja"",""score"":0.7220000000000001,""matchPct"":72.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6980000000000001,""matchPct"":69.8},{""code"":""GR"",""name"":""Grecja"",""score"":0.6940000000000001,""matchPct"":69.4},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6900000000000001,""matchPct"":69},{""code"":""IN"",""name"":""Indie"",""score"":0.68,""matchPct"":68},{""code"":""PT"",""name"":""Portugalia"",""score"":0.6770000000000002,""matchPct"":67.7},{""code"":""TR"",""name"":""Turcja"",""score"":0.677,""matchPct"":67.7}]",wsm,reality,aspirations,4,3,5,3,2,3,4,4,4,A,wsm,false,,tak
91c5d26b-f37a-4b2a-b735-406860f2f4ab,2026-05-04 18:14:14.653091+00,Mężczyzna,18-25 lat,Raz w roku,0.05,0.1,0.1,0.05,0.5,0.2,"Gruzja (78%), Włochy (77.3%), Hiszpania (76.7%), Chiny (75.6%), Chorwacja (73.6%), Grecja (72.4%), Słowenia (72.2%), Bułgaria (72%), Turcja (71.8%), Portugalia (71.7%)","[{""code"":""GE"",""name"":""Gruzja"",""score"":0.7795,""matchPct"":78},{""code"":""IT"",""name"":""Włochy"",""score"":0.773,""matchPct"":77.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.767,""matchPct"":76.7},{""code"":""CN"",""name"":""Chiny"",""score"":0.756,""matchPct"":75.6},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.7360000000000001,""matchPct"":73.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.7235,""matchPct"":72.4},{""code"":""SI"",""name"":""Słowenia"",""score"":0.7220000000000001,""matchPct"":72.2},{""code"":""BG"",""name"":""Bułgaria"",""score"":0.7195,""matchPct"":72},{""code"":""TR"",""name"":""Turcja"",""score"":0.7175,""matchPct"":71.8},{""code"":""PT"",""name"":""Portugalia"",""score"":0.7170000000000001,""matchPct"":71.7}]",aspirations,reality,wsm,2,2,2,2,1,3,3,4,3,A,aspirations,false,,nie
